ID Phường xã,ID tỉnh thành,ID Quận huyện,Đơn vị,Tên Phường xã,
1706,37,111,Xã,Mỹ Thạnh Tây,MTT
1708,37,112,Phường,2,2
1713,37,112,Xã,Thạnh Trị,TT
1716,37,113,Xã,Bình Hòa Tây,BHT
1717,37,113,Xã,Bình Hòa Trung,BHT
1719,37,113,Xã,Bình Thạnh,BT
1721,37,113,Xã,Tân Thành,TT
1724,37,114,Phường,3,3
1725,37,114,Phường,4,4
1726,37,114,Phường,5,5
1727,37,114,Phường,6,6
1728,37,114,Phường,7,7
1729,37,114,Xã,An Vĩnh Ngãi,AVN
1740,37,115,Xã,Hưng Thạnh,HT
1741,37,115,Thị trấn,Tân Hưng,TH
1742,37,115,Xã,Thạnh Hưng,TH
1745,37,115,Xã,Vĩnh Châu B,VCB
1747,37,115,Xã,Vĩnh Lợi,VL
1748,37,115,Xã,Vĩnh Thạnh,VT
1750,37,116,Xã,Hậu Thạnh Đông,HTĐ
1751,37,116,Xã,Hậu Thạnh Tây,HTT
1752,37,116,Xã,Kiến Bình,KB
1756,37,116,Xã,Tân Bình,TB
1760,37,116,Xã,Tân Thành,TT
1761,37,116,Thị trấn,Tân Thạnh,TT
1763,37,117,Xã,Bình Lãng,BL
1766,37,117,Xã,Đức Tân,ĐT
1772,37,117,Thị trấn,Tân Trụ,TT
1773,37,118,Xã,Tân Đông,TĐ
1775,37,118,Xã,Tân Tây,TT
1776,37,118,Xã,Thạnh An,TA
1777,37,118,Thị trấn,Thạnh Hóa,TH
1778,37,118,Xã,Thạnh Phú,TP
1779,37,118,Xã,Thạnh Phước,TP
1780,37,118,Xã,Thuận Bình,TB
1783,37,118,Xã,Thủy Tây,TT
1788,37,119,Xã,Long Thuận,LT
1789,37,119,Xã,Mỹ An,MA
1792,37,119,Xã,Mỹ Thạnh,MT
1793,37,119,Xã,Nhị Thành,NT
1797,37,120,Xã,Hưng Điền A,HĐA
1798,37,120,Xã,Khánh Hưng,KH
1799,37,120,Xã,Thái Bình Trung,TBT
1800,37,120,Xã,Thái Trị,TT
1805,37,120,Xã,Vĩnh Thuận,VT
1806,37,120,Xã,Vĩnh Trị,VT
1807,45,121,Xã,Trà Bui,TB
1811,45,121,Xã,Trà Giác,TG
1812,45,121,Xã,Trà Giang,TG
1814,45,121,Xã,Trà Ka,TK
1818,45,121,Xã,Trà Sơn,TS
1819,45,121,Xã,Trà Tân,TT
1820,45,122,Thị trấn,Ái Nghĩa,ÁN
1823,45,122,Xã,Đại Cường,ĐC
1825,45,122,Xã,Đại Hiệp,ĐH
1828,45,122,Xã,Đại Hưng,ĐH
1829,45,122,Xã,Đại Lãnh,ĐL
1830,45,122,Xã,Đại Minh,ĐM
1832,45,122,Xã,Đại Phong,ĐP
1833,45,122,Xã,Đại Quang,ĐQ
1834,45,122,Xã,Đại Sơn,ĐS
1835,45,122,Xã,Đại Tân,ĐT
1861,45,124,Xã,Jơ Ngây,JN
1866,45,124,Xã,Tà Lu,TL
1867,45,124,Xã,Tư,T
1869,45,125,Xã,Duy Châu,DC
1875,45,125,Xã,Duy Sơn,DS
1877,45,125,Xã,Duy Thành,DT
1879,45,125,Xã,Duy Trinh,DT
1882,45,125,Thị trấn,Nam Phước,NP
1886,45,126,Xã,Hiệp Hòa,HH
1887,45,126,Xã,Hiệp Thuận,HT
1889,45,126,Xã,Phước Trà,PT
1892,45,126,Xã,Quế Thọ,QT
1895,45,126,Xã,Thăng Phước,TP
1900,45,127,Phường,Cẩm Nam,CN
1902,45,127,Xã,Cẩm Thanh,CT
1903,45,127,Phường,Cửa Đại,CĐ
1909,45,128,Xã,Cà Dy,CD
1911,45,128,Xã,Chơ Chun,CC
1915,45,128,Xã,La Dêê,LD
1916,45,128,Xã,Laêê,L
1919,45,128,Thị trấn,Thạnh Mỹ,TM
1921,45,129,Xã,Trà Cang,TC
1922,45,129,Xã,Trà Don,TD
1923,45,129,Xã,Trà Dơn,TD
1926,45,129,Xã,Trà Mai,TM
1928,45,129,Xã,Trà Tập,TT
1929,45,129,Xã,Trà Vân,TV
1930,45,129,Xã,Trà Vinh,TV
1932,45,130,Xã,Quế Lâm,QL
1936,45,130,Xã,Quế Trung,QT
1937,45,130,Xã,Sơn Viên,SV
1938,45,131,Thị trấn,Núi Thành,NT
1939,45,131,Xã,Tam Anh Bắc,TAB
1940,45,131,Xã,Tam Anh Nam,TAN
1941,45,131,Xã,Tam Giang,TG
1942,45,131,Xã,Tam Hải,TH
1946,45,131,Xã,Tam Mỹ Tây,TMT
1947,45,131,Xã,Tam Nghĩa,TN
1948,45,131,Xã,Tam Quang,TQ
1950,45,131,Xã,Tam Thạnh,TT
1952,45,131,Xã,Tam Trà,TT
1955,45,132,Thị trấn,Phú Thịnh,PT
1957,45,132,Xã,Tam Đại,TĐ
1959,45,132,Xã,Tam Đàn,TĐ
1960,45,132,Xã,Tam Lãnh,TL
1961,45,132,Xã,Tam Lộc,TL
1962,45,132,Xã,Tam Phước,TP
1965,45,132,Xã,Tam Vinh,TV
1967,45,133,Xã,Phước Chánh,PC
1968,45,133,Xã,Phước Công,PC
1970,45,133,Xã,Phước Hiệp,PH
1975,45,133,Xã,Phước Năng,PN
1976,45,133,Xã,Phước Thành,PT
1978,45,134,Thị trấn,Đông Phú,ĐP
1982,45,134,Xã,Quế Châu,QC
1985,45,134,Xã,Quế Long,QL
1986,45,134,Xã,Quế Minh,QM
1993,45,135,Phường,An Mỹ,AM
1997,45,135,Phường,Hòa Hương,HH
1998,45,135,Phường,Hoà Thuận,HT
2001,45,135,Xã,Tam Phú,TP
2003,45,135,Xã,Tam Thanh,TT
2004,45,135,Phường,Tân Thạnh,TT
2005,45,135,Phường,Trường Xuân,TX
2007,45,136,Xã,A Tiêng,AT
2010,45,136,Xã,Bha Lê,BL
2011,45,136,Xã,Ch'ơm,C
2014,45,136,Xã,Lăng,L
2015,45,136,Xã,Tr'hy,T
2016,45,137,Xã,Bình An,BA
2017,45,137,Xã,Bình Chánh,BC
2018,45,137,Xã,Bình Đào,BĐ
2021,45,137,Xã,Bình Dương,BD
2022,45,137,Xã,Bình Giang,BG
2024,45,137,Xã,Bình Lãnh,BL
2025,45,137,Xã,Bình Minh,BM
2027,45,137,Xã,Bình Nguyên,BN
2028,45,137,Xã,Bình Phú,BP
2029,45,137,Xã,Bình Phục,BP
2031,45,137,Xã,Bình Quý,BQ
2033,45,137,Xã,Bình Trị,BT
2038,45,138,Xã,Tiên An,TA
2040,45,138,Xã,Tiên Cảnh,TC
2041,45,138,Xã,Tiên Châu,TC
2042,45,138,Xã,Tiên Hà,TH
2044,45,138,Thị trấn,Tiên Kỳ,TK
2045,45,138,Xã,Tiên Lãnh,TL
2052,45,138,Xã,Tiên Thọ,TT
2064,67,140,Xã,Bàu Chinh,BC
2065,67,140,Xã,Bình Ba,BB
2068,67,140,Xã,Cù Bị,CB
2072,67,140,Thị trấn,Ngãi Giao,NG
2073,67,140,Xã,Nghĩa Thành,NT
2075,67,140,Xã,Sơn Bình,SB
2076,67,140,Xã,Suối Nghệ,SN
2077,67,140,Xã,Suối Rao,SR
2078,67,140,Xã,Xà Bang,XB
2080,67,142,Thị trấn,Đất Đỏ,ĐĐ
2081,67,142,Xã,Láng Dài,LD
2082,67,142,Xã,Lộc An,LA
2083,67,142,Xã,Long Mỹ,LM
2085,67,142,Thị trấn,Phước Hải,PH
2086,67,142,Xã,Phước Hội,PH
2088,67,143,Xã,An Ngãi,AN
2089,67,143,Xã,An Nhứt,AN
2093,67,143,Xã,Phước Tỉnh,PT
2106,67,145,Phường,1,1
2117,67,145,Phường,9,9
2120,67,145,Phường,Rạch Dừa,RD
2125,67,146,Xã,Bình Châu,BC
2126,67,146,Xã,Bông Trang,BT
2129,67,146,Xã,Hòa Hiệp,HH
2130,67,146,Xã,Hòa Hội,HH
2137,72,147,Xã,Cuôr Knia,CK
2139,72,147,Xã,Ea Huar,EH
2141,72,147,Xã,Ea Wer,EW
2143,72,147,Xã,Tân Hoà,TH
2156,72,149,Xã,Cư ÊBur,CÊ
2162,72,149,Xã,Hòa Thắng,HT
2163,72,149,Xã,Hòa Thuận,HT
2164,72,149,Xã,Hòa Xuân,HX
2165,72,149,Phường,Khánh Xuân,KX
2166,72,149,Phường,Tân An,TA
2172,72,149,Phường,Thắng Lợi,TL
2173,72,149,Phường,Thành Công,TC
2176,72,149,Phường,Tự An,TA
2177,72,150,Xã,Cư Ê Wi,CÊW
2181,72,150,Xã,Ea Ktur,EK
2216,72,153,Xã,Cư Huê,CH
2219,72,153,Xã,Cư Jang,CJ
2220,72,153,Xã,Ea Đar,EĐ
2221,72,153,Thị trấn,Ea Kar,EK
2223,72,153,Thị trấn,Ea Knốp,EK
2226,72,153,Xã,Ea Sar,ES
2228,72,153,Xã,Ea Tih,ET
2229,72,153,Xã,Xuân Phú,XP
2232,72,154,Xã,Ea Bung,EB
2235,72,154,Thị trấn,Ea Súp,ES
2237,72,154,Xã,Ia Lốp,IL
2242,72,155,Thị trấn,Buôn Trấp,BT
2243,72,155,Xã,Dray Sáp,DS
2245,72,155,Xã,Ea Bông,EB
2246,72,155,Xã,Ea Na,EN
2248,72,156,Xã,Cư Drăm,CD
2249,72,156,Xã,Cư Kty,CK
2250,72,156,Xã,Cư Pui,CP
2251,72,156,Xã,Dang Kang,DK
2252,72,156,Xã,Ea Trul,ET
2253,72,156,Xã,Hòa Lễ,HL
2254,72,156,Xã,Hòa Phong,HP
2256,72,156,Xã,Hòa Tân,HT
2258,72,156,Xã,Khuê Ngọc Điền,KNĐ
2259,72,156,Thị trấn,Krông Kmar,KK
2262,72,157,Xã,Chư KBô,CK
2269,72,157,Xã,Tân Lập,TL
2270,72,158,Xã,Cư Klông,CK
2271,72,158,Xã,ĐLiê Ya,ĐY
2275,72,158,Xã,Ea Tam,ET
2276,72,158,Xã,Ea Tân,ET
2277,72,158,Xã,Ea Tóh,ET
2279,72,158,Xã,Phú Lộc,PL
2282,72,159,Xã,Ea Hiu,EH
2286,72,159,Xã,Ea Kuăng,EK
2288,72,159,Xã,Ea Uy,EU
2292,72,159,Xã,Hòa Đông,HĐ
2293,72,159,Xã,Hòa Tiến,HT
2295,72,159,Thị trấn,Phước An,PA
2322,14,162,Xã,Định Môn,ĐM
2325,14,162,Xã,Tân Thạnh,TT
2327,14,162,Xã,Thới Tân,TT
2332,14,162,Xã,Trường Xuân A,TXA
2337,14,163,Phường,An Thới,AT
2338,14,163,Phường,Bình Thủy,BT
2339,14,163,Phường,Bùi Hữu Nghĩa,BHN
2340,14,163,Phường,Long Hòa,LH
2341,14,163,Phường,Long Tuyền,LT
2343,14,163,Phường,Trà An,TA
2345,14,164,Phường,Ba Láng,BL
2348,14,164,Phường,Lê Bình,LB
2351,14,164,Phường,Thường Thạnh,TT
2352,14,165,Thị trấn,Cờ Đỏ,CĐ
2355,14,165,Xã,Thạnh Phú,TP
2356,14,165,Xã,Thới Đông,TĐ
2358,14,165,Xã,Thới Xuân,TX
2360,14,165,Xã,Trung Hưng,TH
2361,14,165,Xã,Trung Thạnh,TT
2364,14,166,Phường,An Hòa,AH
2368,14,166,Phường,An Nghiệp,AN
2371,14,166,Phường,Cái Khế,CK
2372,14,166,Phường,Hưng Lợi,HL
2373,14,166,Phường,Tân An,TA
2374,14,166,Phường,Thới Bình,TB
2377,14,167,Phường,Long Hưng,LH
2381,14,167,Phường,Thới Long,TL
2383,14,168,Xã,Giai Xuân,GX
2385,14,168,Xã,Nhơn Ái,NÁ
2386,14,168,Xã,Nhơn Nghĩa,NN
2389,14,168,Xã,Trường Long,TL
2390,14,169,Phường,Tân Hưng,TH
2391,14,169,Phường,Tân Lộc,TL
2395,14,169,Phường,Thốt Nốt,TN
2396,14,169,Phường,Thuận An,TA
2397,14,169,Phường,Thuận Hưng,TH
2398,14,169,Phường,Trung Kiên,TK
2401,14,170,Xã,Thạnh An,TA
2402,14,170,Xã,Thạnh Lộc,TL
2404,14,170,Xã,Thạnh Mỹ,TM
2405,14,170,Xã,Thạnh Qưới,TQ
2407,14,170,Xã,Thạnh Tiến,TT
2411,11,171,Xã,Bình An,BA
2412,11,171,Xã,Bình Tân,BT
2413,11,171,Thị trấn,Chợ Lầu,CL
2414,11,171,Xã,Hải Ninh,HN
2415,11,171,Xã,Hòa Thắng,HT
2417,11,171,Xã,Hồng Thái,HT
2418,11,171,Thị trấn,Lương Sơn,LS
2420,11,171,Xã,Phan Hiệp,PH
2421,11,171,Xã,Phan Hòa,PH
2426,11,171,Xã,Phan Tiến,PT
2428,11,171,Xã,Sông Lũy,SL
2432,11,173,Xã,Đa Kai,ĐK
2435,11,173,Xã,Đức Hạnh,ĐH
2437,11,173,Xã,Đức Tín,ĐT
2440,11,173,Xã,Sùng Nhơn,SN
2441,11,173,Xã,Tân Hà,TH
2443,11,173,Thị trấn,Võ Xu,VX
2444,11,173,Xã,Vũ Hoà,VH
2445,11,174,Xã,Sơn Mỹ,SM
2446,11,174,Xã,Sông Phan,SP
2447,11,174,Xã,Tân Đức,TĐ
2450,11,174,Thị trấn,Tân Nghĩa,TN
2451,11,174,Xã,Tân Phúc,TP
2453,11,174,Xã,Tân Xuân,TX
2454,11,174,Xã,Thắng Hải,TH
2456,11,175,Xã,Đông Giang,ĐG
2457,11,175,Xã,Đông Tiến,ĐT
2458,11,175,Xã,Hàm Chính,HC
2461,11,175,Xã,Hàm Liêm,HL
2463,11,175,Xã,Hàm Thắng,HT
2464,11,175,Xã,Hàm Trí,HT
2467,11,175,Xã,La Dạ,LD
2468,11,175,Thị trấn,Ma Lâm,ML
2470,11,175,Thị trấn,Phú Long,PL
2476,11,176,Xã,Hàm Minh,HM
2477,11,176,Xã,Hàm Mỹ,HM
2478,11,176,Xã,Hàm Thạnh,HT
2479,11,176,Xã,Mương Mán,MM
2480,11,176,Xã,Tân Lập,TL
2483,11,176,Thị trấn,Thuận Nam,TN
2487,11,177,Phường,Phước Lộc,PL
2488,11,177,Phường,Tân An,TA
2489,11,177,Xã,Tân Bình,TB
2491,11,177,Xã,Tân Phước,TP
2492,11,177,Phường,Tân Thiện,TT
2493,11,177,Xã,Tân Tiến,TT
2497,11,178,Phường,Đức Thắng,ĐT
2498,11,178,Phường,Hàm Tiến,HT
2500,11,178,Phường,Lạc Đạo,LĐ
2501,11,178,Phường,Mũi Né,MN
2502,11,178,Xã,Phong Nẫm,PN
2505,11,178,Phường,Phú Tài,PT
2509,11,178,Xã,Thiện Nghiệp,TN
2510,11,178,Xã,Tiến Lợi,TL
2511,11,178,Xã,Tiến Thành,TT
2514,11,179,Xã,Đồng Kho,ĐK
2515,11,179,Xã,Đức Bình,ĐB
2516,11,179,Xã,Đức Phú,ĐP
2518,11,179,Xã,Đức Thuận,ĐT
2520,11,179,Xã,Gia Huynh,GH
2521,11,179,Xã,Huy Khiêm,HK
2522,11,179,Xã,La Ngâu,LN
2523,11,179,Thị trấn,Lạc Tánh,LT
2524,11,179,Xã,Măng Tố,MT
2525,11,179,Xã,Nghị Đức,NĐ
2526,11,179,Xã,Suối Kiết,SK
2527,11,180,Xã,Bình Thạnh,BT
2531,11,180,Thị trấn,Liên Hương,LH
2533,11,180,Thị trấn,Phan Rí Cửa,PRC
2534,11,180,Xã,Phong Phú,PP
2536,11,180,Xã,Phước Thể,PT
2539,36,181,Xã,B&39; Lá,BL
2540,36,181,Xã,Lộc An,LA
2544,36,181,Xã,Lộc Lâm,LL
2546,36,181,Xã,Lộc Ngãi,LN
2547,36,181,Xã,Lộc Phú,LP
2549,36,181,Xã,Lộc Tân,LT
2551,36,181,Xã,Lộc Thành,LT
2557,36,182,Xã,Đại Lào,ĐL
2558,36,182,Xã,Đạm Bri,ĐB
2560,36,182,Xã,Lộc Nga,LN
2563,36,182,Xã,Lộc Thanh,LT
2564,36,182,Phường,Lộc Tiến,LT
2566,36,183,Xã,Đồng Nai Thượng,ĐNT
2567,36,183,Xã,Đức Phổ,ĐP
2568,36,183,Xã,Gia Viễn,GV
2577,36,184,Thị trấn,Đạ M'Ri,ĐM
2581,36,184,Xã,Đạ Tồn,ĐT
2586,36,184,Xã,Phước Lộc,PL
2588,36,185,Phường,10,10
2589,36,185,Phường,11,11
2590,36,185,Phường,12,12
2593,36,185,Phường,4,4
2595,36,185,Phường,6,6
2596,36,185,Phường,7,7
2597,36,185,Phường,8,8
2598,36,185,Phường,9,9
2605,36,186,Xã,Đạ Lây,ĐL
2607,36,186,Thị trấn,Đạ Tẻh,ĐT
2610,36,186,Xã,Mỹ Đức,MĐ
2611,36,186,Xã,Quảng Trị,QT
2614,36,187,Xã,Đạ K&39; Nàng,ĐKN
2615,36,187,Xã,Đạ Long,ĐL
2617,36,187,Xã,Đạ Rsal,ĐR
2619,36,187,Xã,Liêng Srônh,LS
2621,36,187,Xã,Rô Men,RM
2623,36,188,Thị trấn,Di Linh,DL
2624,36,188,Xã,Đinh Lạc,ĐL
2630,36,188,Xã,Hòa Bắc,HB
2632,36,188,Xã,Hòa Ninh,HN
2633,36,188,Xã,Hòa Trung,HT
2635,36,188,Xã,Sơn Điền,SĐ
2637,36,188,Xã,Tân Châu,TC
2640,36,188,Xã,Tân Thượng,TT
2642,36,189,Thị trấn,D'ran,D
2643,36,189,Xã,Ka Đô,KĐ
2644,36,189,Xã,Ka Đơn,KĐ
2646,36,189,Xã,Lạc Xuân,LX
2648,36,189,Xã,Quảng Lập,QL
2650,36,189,Xã,Tu Tra,TT
2651,36,190,Xã,Bình Thạnh,BT
2652,36,190,Xã,Đà Loan,ĐL
2654,36,190,Xã,Hiệp An,HA
2655,36,190,Xã,Hiệp Thạnh,HT
2656,36,190,Xã,Liên Hiệp,LH
2657,36,190,Thị trấn,Liên Nghĩa,LN
2662,36,190,Xã,Tà Hine,TH
2664,36,190,Xã,Tân Hội,TH
2668,36,191,Xã,Đạ Sar,ĐS
2669,36,191,Xã,Đưng KNớ,ĐK
2670,36,191,Thị trấn,Lạc Dương,LD
2671,36,191,Xã,Lát,L
2673,36,192,Xã,Đan Phượng,ĐP
2674,36,192,Thị trấn,Đinh Văn,ĐV
2676,36,192,Xã,Gia Lâm,GL
2678,36,192,Xã,Liên Hà,LH
2679,36,192,Xã,Mê Linh,ML
2680,36,192,Thị trấn,Nam Ban,NB
2681,36,192,Xã,Nam Hà,NH
2682,36,192,Xã,Phi Tô,PT
2683,36,192,Xã,Phú Sơn,PS
2687,36,192,Xã,Tân Văn,TV
2689,55,193,Thị trấn,A Lưới,AL
2690,55,193,Xã,A Ngo,AN
2691,55,193,Xã,A Roàng,AR
2693,55,193,Xã,Đông Sơn,ĐS
2695,55,193,Xã,Hồng Hạ,HH
2703,55,193,Xã,Hồng Vân,HV
2705,55,193,Xã,Hương Nguyên,HN
2706,55,193,Xã,Hương Phong,HP
2710,55,194,Phường,An Cựu,AC
2712,55,194,Phường,An Hòa,AH
2713,55,194,Phường,An Tây,AT
2716,55,194,Phường,Hương Sơ,HS
2720,55,194,Phường,Phú Hậu,PH
2724,55,194,Phường,Phú Nhuận,PN
2727,55,194,Phường,Phường Đúc,PĐ
2736,55,194,Phường,Vỹ Dạ,VD
2771,55,197,Xã,Hương Hữu,HH
2772,55,197,Xã,Hương Lộc,HL
2773,55,197,Xã,Hương Phú,HP
2774,55,197,Xã,Hương Sơn,HS
2775,55,197,Thị trấn,Khe Tre,KT
2776,55,197,Xã,Thượng Lộ,TL
2777,55,197,Xã,Thượng Long,TL
2778,55,197,Xã,Thượng Nhật,TN
2779,55,197,Xã,Thượng Quảng,TQ
2780,55,198,Xã,Điền Hải,ĐH
2781,55,198,Xã,Điền Hòa,ĐH
2783,55,198,Xã,Điền Lộc,ĐL
2785,55,198,Xã,Phong An,PA
2786,55,198,Xã,Phong Bình,PB
2787,55,198,Xã,Phong Chương,PC
2789,55,198,Xã,Phong Hải,PH
2791,55,198,Xã,Phong Hòa,PH
2792,55,198,Xã,Phong Mỹ,PM
2793,55,198,Xã,Phong Sơn,PS
2795,55,198,Xã,Phong Thu,PT
2802,55,199,Xã,Lộc Hòa,LH
2804,55,199,Xã,Lộc Thủy,LT
2805,55,199,Xã,Lộc Tiến,LT
2808,55,199,Thị trấn,Phú Lộc,PL
2812,55,199,Xã,Vinh Hưng,VH
2816,55,200,Thị trấn,Phú Đa,PĐ
2817,55,200,Xã,Phú Diên,PD
2820,55,200,Xã,Phú Hồ,PH
2823,55,200,Xã,Phú Mỹ,PM
2827,55,200,Xã,Phú Xuân,PX
2829,55,200,Xã,Vinh An,VA
2833,55,200,Xã,Vinh Thanh,VT
2834,55,200,Xã,Vinh Xuân,VX
2835,55,201,Xã,Quảng An,QA
2839,55,201,Xã,Quảng Phú,QP
2841,55,201,Xã,Quảng Thái,QT
2842,55,201,Xã,Quảng Thành,QT
2843,55,201,Xã,Quảng Thọ,QT
2844,55,201,Xã,Quảng Vinh,QV
2846,31,202,Xã,Đông Thái,ĐT
2852,31,202,Xã,Tây Yên,TY
2854,31,202,Thị trấn,Thứ Ba,TB
2863,31,203,Xã,Vân Khánh,VK
2864,31,203,Xã,Vân Khánh Đông,VKĐ
2865,31,203,Xã,Vân Khánh Tây,VKT
2866,31,204,Xã,Bình An,BA
2867,31,204,Xã,Giục Tượng,GT
2869,31,204,Thị trấn,Minh Lương,ML
2870,31,204,Xã,Mong Thọ,MT
2871,31,204,Xã,Mong Thọ A,MTA
2874,31,204,Xã,Vĩnh Hòa Hiệp,VHH
2875,31,204,Xã,Vĩnh Hoà Phú,VHP
2877,31,205,Xã,Phú Mỹ,PM
2878,31,205,Xã,Tân Khánh Hòa,TKH
2883,31,206,Thị trấn,Giồng Riềng,GR
2884,31,206,Xã,Hoà An,HA
2887,31,206,Xã,Hòa Thuận,HT
2891,31,206,Xã,Ngọc Thành,NT
2892,31,206,Xã,Ngọc Thuận,NT
2894,31,206,Xã,Thạnh Hòa,TH
2898,31,206,Xã,Vĩnh Phú,VP
2900,31,207,Xã,Định An,ĐA
2902,31,207,Thị trấn,Gò Quao,GQ
2903,31,207,Xã,Thới Quản,TQ
2905,31,207,Xã,Vĩnh Hòa Hưng Bắc,VHHB
2907,31,207,Xã,Vĩnh Phước A,VPA
2908,31,207,Xã,Vĩnh Phước B,VPB
2909,31,207,Xã,Vĩnh Thắng,VT
2910,31,207,Xã,Vĩnh Tuy,VT
2921,31,209,Xã,Lình Huỳnh,LH
2923,31,209,Xã,Mỹ Lâm,ML
2924,31,209,Xã,Mỹ Phước,MP
2929,31,209,Xã,Sơn Bình,SB
2931,31,209,Xã,Thổ Sơn,TS
2932,31,210,Xã,An Sơn,AS
2933,31,210,Xã,Hòn Tre,HT
2934,31,210,Xã,Lại Sơn,LS
2935,31,210,Xã,Nam Du,ND
2937,31,211,Xã,Bình Trị,BT
2938,31,211,Xã,Dương Hòa,DH
2939,31,211,Xã,Hòa Điền,HĐ
2940,31,211,Xã,Hòn Nghệ,HN
2941,31,211,Xã,Kiên Bình,KB
2943,31,211,Xã,Sơn Hải,SH
2954,31,213,Phường,Vĩnh Thanh Vân,VTV
2955,31,213,Phường,An Bình,AB
2957,31,213,Xã,Phi Thông,PT
2958,31,213,Phường,Rạch Sỏi,RS
2959,31,213,Phường,Vĩnh Bảo,VB
2962,31,213,Phường,Vĩnh Lợi,VL
2963,31,213,Phường,Vĩnh Quang,VQ
2964,31,213,Phường,Vĩnh Thanh,VT
2965,31,213,Phường,Vĩnh Thông,VT
2966,31,214,Xã,Tân An,TA
2969,31,214,Xã,Tân Hiệp B,THB
2972,31,214,Xã,Tân Thành,TT
2974,31,214,Xã,Thạnh Đông A,TĐA
2975,31,214,Xã,Thạnh Đông B,TĐB
2976,31,214,Xã,Thạnh Trị,TT
2986,31,216,Xã,Vĩnh Bình Bắc,VBB
2987,31,216,Xã,Vĩnh Bình Nam,VBN
2992,6,217,Phường,Đáp Cầu,ĐC
2993,6,217,Phường,Hạp Lĩnh,HL
2998,6,217,Phường,Kinh Bắc,KB
3000,6,217,Phường,Ninh Xá,NX
3001,6,217,Phường,Phong Khê,PK
3002,6,217,Phường,Suối Hoa,SH
3003,6,217,Phường,Thị Cầu,TC
3005,6,217,Phường,Vạn An,VA
3007,6,217,Phường,Vệ An,VA
3011,6,218,Xã,Cao Đức,CĐ
3015,6,218,Thị trấn,Gia Bình,GB
3017,6,218,Xã,Lãng Ngâm,LN
3018,6,218,Xã,Nhân Thắng,NT
3021,6,218,Xã,Thái Bảo,TB
3022,6,218,Xã,Vạn Ninh,VN
3023,6,218,Xã,Xuân Lai,XL
3024,6,219,Xã,An Thịnh,AT
3032,6,219,Xã,Quảng Phú,QP
3035,6,219,Xã,Trung Chính,TC
3040,6,220,Xã,Cách Bi,CB
3041,6,220,Xã,Châu Phong,CP
3042,6,220,Xã,Chi Lăng,CL
3043,6,220,Xã,Đại Xuân,ĐX
3044,6,220,Xã,Đào Viên,ĐV
3047,6,220,Xã,Mộ Đạo,MĐ
3048,6,220,Xã,Ngọc Xá,NX
3050,6,220,Thị trấn,Phố Mới,PM
3051,6,220,Xã,Phù Lãng,PL
3052,6,220,Xã,Phù Lương,PL
3053,6,220,Xã,Phương Liễu,PL
3054,6,220,Xã,Phượng Mao,PM
3057,6,220,Xã,Việt Thống,VT
3058,6,220,Xã,Yên Giả,YG
3060,6,221,Xã,Đại Đồng Thành,ĐĐT
3068,6,221,Xã,Nghĩa Đạo,NĐ
3070,6,221,Xã,Nguyệt Đức,NĐ
3073,6,221,Xã,Song Liễu,SL
3075,6,221,Xã,Trạm Lộ,TL
3076,6,221,Xã,Trí Quả,TQ
3078,6,222,Xã,Cảnh Hưng,CH
3082,6,222,Xã,Lạc Vệ,LV
3083,6,222,Xã,Liên Bão,LB
3085,6,222,Xã,Minh Đạo,MĐ
3086,6,222,Xã,Nội Duệ,ND
3088,6,222,Xã,Phú Lâm,PL
3089,6,222,Xã,Tân Chi,TC
3091,6,222,Xã,Việt Đoàn,VĐ
3105,6,224,Thị trấn,Chờ,C
3107,6,224,Xã,Đông Thọ,ĐT
3108,6,224,Xã,Đông Tiến,ĐT
3110,6,224,Xã,Hòa Tiến,HT
3112,6,224,Xã,Tam Đa,TĐ
3115,6,224,Xã,Trung Nghĩa,TN
3116,6,224,Xã,Văn Môn,VM
3119,47,225,Thị trấn,Ba Chẽ,BC
3121,47,225,Xã,Đồn Đạc,ĐĐ
3122,47,225,Xã,Lương Mông,LM
3123,47,225,Xã,Minh Cầm,MC
3125,47,225,Xã,Thanh Lâm,TL
3126,47,225,Xã,Thanh Sơn,TS
3127,47,226,Thị trấn,Bình Liêu,BL
3131,47,226,Xã,Húc Động,HĐ
3135,47,227,Phường,Cẩm Bình,CB
3136,47,227,Phường,Cẩm Đông,CĐ
3138,47,227,Phường,Cẩm Phú,CP
3139,47,227,Phường,Cẩm Sơn,CS
3141,47,227,Phường,Cẩm Thạch,CT
3142,47,227,Phường,Cẩm Thành,CT
3143,47,227,Phường,Cẩm Thịnh,CT
3145,47,227,Phường,Cẩm Trung,CT
3149,47,227,Phường,Mông Dương,MD
3154,47,228,Xã,Thanh Lân,TL
3156,47,229,Thị trấn,Đầm Hà,ĐH
3158,47,229,Xã,Dực Yên,DY
3159,47,229,Xã,Quảng An,QA
3162,47,229,Xã,Quảng Tân,QT
3186,47,231,Phường,Bạch Đằng,BĐ
3187,47,231,Phường,Bãi Cháy,BC
3189,47,231,Phường,Cao Xanh,CX
3190,47,231,Phường,Đại Yên,ĐY
3192,47,231,Phường,Hà Khánh,HK
3194,47,231,Phường,Hà Lầm,HL
3197,47,231,Phường,Hà Tu,HT
3198,47,231,Phường,Hồng Gai,HG
3201,47,231,Phường,Hùng Thắng,HT
3202,47,231,Phường,Trần Hưng Đạo,THĐ
3206,47,232,Xã,Cái Chiên,CC
